ID,DateOfBite,Date,Year,Month,Season,Species,Breed,CrossBreed,Age,Gender,SpayNeuter,Borough
239,March 03 2015,03/03/2015,2015,03,Winter,DOG,STAFFORDSHIRE BULL TERRIER MIX,TRUE,3,M,FALSE,Manhattan
240,March 03 2015,03/03/2015,2015,03,Winter,DOG,STAFFORDSHIRE BULL TERRIER MIX,TRUE,3,M,FALSE,Manhattan
241,March 03 2015,03/03/2015,2015,03,Winter,DOG,STAFFORDSHIRE BULL TERRIER MIX,TRUE,3,M,FALSE,Manhattan
242,March 05 2015,05/03/2015,2015,03,Winter,DOG,BEAGLE,FALSE,4,M,TRUE,Queens
243,March 05 2015,05/03/2015,2015,03,Winter,DOG,BICHON FRISE,FALSE,2,M,FALSE,Manhattan
244,March 05 2015,05/03/2015,2015,03,Winter,DOG,BOSTON TERRIER,FALSE,1,M,TRUE,Queens
245,March 05 2015,05/03/2015,2015,03,Winter,DOG,POMERANIAN,FALSE,6,M,TRUE,Queens
246,March 06 2015,06/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,10,F,FALSE,Brooklyn
247,March 06 2015,06/03/2015,2015,03,Winter,DOG,CAIRN TERRIER,FALSE,1,F,TRUE,Manhattan
248,March 06 2015,06/03/2015,2015,03,Winter,DOG,COCKER SPANIEL MIX,TRUE,4,M,FALSE,Queens
249,March 06 2015,06/03/2015,2015,03,Winter,DOG,LABRADOR,FALSE,2,M,FALSE,Manhattan
250,March 06 2015,06/03/2015,2015,03,Winter,DOG,MUTT,FALSE,1,M,TRUE,Manhattan
251,March 06 2015,06/03/2015,2015,03,Winter,DOG,YORKSHIRE TERRIER MIX,TRUE,2,F,FALSE,Bronx
252,March 07 2015,07/03/2015,2015,03,Winter,DOG,BULL DOG ENGLISH,FALSE,2,M,TRUE,Brooklyn
253,March 07 2015,07/03/2015,2015,03,Winter,DOG,BULLDOG MIX,TRUE,11,M,TRUE,Brooklyn
254,March 07 2015,07/03/2015,2015,03,Winter,DOG,COCKER SPANIEL,FALSE,8,M,FALSE,Staten Island
255,March 07 2015,07/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,2,M,TRUE,Queens
256,March 07 2015,07/03/2015,2015,03,Winter,DOG,ROTTWEILER,FALSE,3,M,FALSE,Queens
257,March 07 2015,07/03/2015,2015,03,Winter,DOG,ROTTWEILER,FALSE,3,M,FALSE,Queens
258,March 07 2015,07/03/2015,2015,03,Winter,DOG,ROTTWEILER,FALSE,3,M,FALSE,Queens
259,March 08 2015,08/03/2015,2015,03,Winter,DOG,COCKER SPANIEL,FALSE,1,M,FALSE,Bronx
260,March 08 2015,08/03/2015,2015,03,Winter,DOG,LABRADOR MIX,TRUE,2,M,TRUE,Staten Island
261,March 08 2015,08/03/2015,2015,03,Winter,DOG,SHIH TZU,FALSE,4,M,FALSE,Brooklyn
262,March 08 2015,08/03/2015,2015,03,Winter,DOG,UNKNOWN,FALSE,4,M,TRUE,Manhattan
263,March 09 2015,09/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,1,F,FALSE,Manhattan
264,March 09 2015,09/03/2015,2015,03,Winter,DOG,CHIHUAHUA,FALSE,10,U,TRUE,Other
265,March 11 2015,11/03/2015,2015,03,Winter,DOG,CHOW MIX,TRUE,7,M,TRUE,Manhattan
266,March 11 2015,11/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,1,M,FALSE,Bronx
267,March 12 2015,12/03/2015,2015,03,Winter,DOG,BOSTON TERRIER,FALSE,5,M,TRUE,Manhattan
268,March 12 2015,12/03/2015,2015,03,Winter,DOG,CHIHUAHUA,FALSE,1,M,TRUE,Queens
269,March 12 2015,12/03/2015,2015,03,Winter,DOG,GERMAN SHEPHERD,FALSE,1,M,TRUE,Staten Island
270,March 12 2015,12/03/2015,2015,03,Winter,DOG,JACK RUSS,FALSE,1,M,FALSE,Brooklyn
271,March 12 2015,12/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,5,F,TRUE,Manhattan
272,March 13 2015,13/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,2,F,TRUE,Manhattan
273,March 13 2015,13/03/2015,2015,03,Winter,DOG,AUSTRALIAN BORDER COLLIE,FALSE,4,M,TRUE,Bronx
274,March 13 2015,13/03/2015,2015,03,Winter,DOG,BORDER COLLIE MIX,TRUE,3,F,TRUE,Manhattan
275,March 13 2015,13/03/2015,2015,03,Winter,DOG,PUG,FALSE,6,M,TRUE,Brooklyn
276,March 14 2015,14/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,8,F,TRUE,Staten Island
277,March 14 2015,14/03/2015,2015,03,Winter,DOG,CHIHUAHUA,FALSE,3,M,TRUE,Queens
278,March 14 2015,14/03/2015,2015,03,Winter,DOG,CHOW CHOW,FALSE,3,M,FALSE,Brooklyn
279,March 14 2015,14/03/2015,2015,03,Winter,DOG,LHASA APSO,FALSE,3,M,FALSE,Other
280,March 14 2015,14/03/2015,2015,03,Winter,DOG,POODLE,FALSE,2,F,FALSE,Bronx
281,March 14 2015,14/03/2015,2015,03,Winter,DOG,POODLE,FALSE,8,M,FALSE,Bronx
282,March 14 2015,14/03/2015,2015,03,Winter,DOG,SHEEP DOG MIX,TRUE,5,M,TRUE,Brooklyn
283,March 14 2015,14/03/2015,2015,03,Winter,DOG,TERRIER MIX,TRUE,7,F,FALSE,Queens
284,March 15 2015,15/03/2015,2015,03,Winter,DOG,AMERICAN STAFFORD TERRIER,FALSE,8,M,TRUE,Brooklyn
285,March 15 2015,15/03/2015,2015,03,Winter,DOG,CHIHUAHUA,FALSE,6,M,FALSE,Brooklyn
286,March 15 2015,15/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,2,F,TRUE,Queens
287,March 15 2015,15/03/2015,2015,03,Winter,DOG,TERRIER MIX,TRUE,2,M,FALSE,Bronx
288,March 15 2015,15/03/2015,2015,03,Winter,DOG,UNKNOWN,FALSE,1,M,FALSE,Other
289,March 15 2015,15/03/2015,2015,03,Winter,DOG,YORKSHIRE TERRIER,FALSE,4,M,FALSE,Brooklyn
290,March 16 2015,16/03/2015,2015,03,Winter,DOG,AMERICAN BULLDOG,FALSE,3,F,TRUE,Manhattan
291,March 16 2015,16/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,2,M,TRUE,Brooklyn
292,March 16 2015,16/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,1,F,TRUE,Other
293,March 16 2015,16/03/2015,2015,03,Winter,DOG,LABRADOR,FALSE,6,F,TRUE,Queens
294,March 16 2015,16/03/2015,2015,03,Winter,DOG,MALTESE,FALSE,7,M,TRUE,Brooklyn
295,March 16 2015,16/03/2015,2015,03,Winter,DOG,PUGGLE,FALSE,9,M,TRUE,Manhattan
296,March 16 2015,16/03/2015,2015,03,Winter,DOG,TERRIER,FALSE,13,F,TRUE,Other
297,March 16 2015,16/03/2015,2015,03,Winter,DOG,YORKSHIRE TERRIER,FALSE,1,M,FALSE,Brooklyn
298,March 17 2015,17/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,4,M,FALSE,Bronx
299,March 17 2015,17/03/2015,2015,03,Winter,DOG,BULL DOG,FALSE,5,M,TRUE,Queens
300,March 17 2015,17/03/2015,2015,03,Winter,DOG,JACK RUSS,FALSE,10,M,FALSE,Brooklyn
301,March 17 2015,17/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,5,F,TRUE,Manhattan
302,March 18 2015,18/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,2,M,FALSE,Bronx
303,March 18 2015,18/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,5,M,TRUE,Brooklyn
304,March 18 2015,18/03/2015,2015,03,Winter,DOG,CHIHUAHUA,FALSE,4,M,FALSE,Staten Island
305,March 18 2015,18/03/2015,2015,03,Winter,DOG,HAVANESE,FALSE,9,M,TRUE,Manhattan
306,March 18 2015,18/03/2015,2015,03,Winter,DOG,MALTESE,FALSE,1,F,FALSE,Manhattan
307,March 18 2015,18/03/2015,2015,03,Winter,DOG,SIBERIAN HUSKY,FALSE,4,M,FALSE,Queens
308,March 19 2015,19/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,1,F,FALSE,Bronx
309,March 20 2015,20/03/2015,2015,03,Winter,DOG,HARRIER HOUND,FALSE,1,M,TRUE,Brooklyn
310,March 21 2015,21/03/2015,2015,03,Winter,DOG,BULL DOG FRENCH,FALSE,6,M,TRUE,Brooklyn
311,March 21 2015,21/03/2015,2015,03,Winter,DOG,BULL DOG FRENCH,FALSE,10,M,FALSE,Manhattan
312,March 21 2015,21/03/2015,2015,03,Winter,DOG,CHIHUAHUA MIX,TRUE,3,M,FALSE,Bronx
313,March 21 2015,21/03/2015,2015,03,Winter,DOG,DACHSCHUND,FALSE,11,F,TRUE,Manhattan
314,March 21 2015,21/03/2015,2015,03,Winter,DOG,DOBERMAN,FALSE,8,F,FALSE,Brooklyn
315,March 21 2015,21/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,2,M,TRUE,Other
316,March 21 2015,21/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,10,M,FALSE,Manhattan
317,March 22 2015,22/03/2015,2015,03,Winter,DOG,AKITA,FALSE,1,M,FALSE,Queens
318,March 22 2015,22/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,2,F,FALSE,Queens
319,March 22 2015,22/03/2015,2015,03,Winter,DOG,AMERICAN PITBULL MIX,TRUE,2,F,TRUE,Queens
320,March 22 2015,22/03/2015,2015,03,Winter,DOG,GERMAN SHEPHERD,FALSE,5,F,TRUE,Queens
321,March 22 2015,22/03/2015,2015,03,Winter,DOG,MASTIFF,FALSE,8,M,TRUE,Staten Island
322,March 22 2015,22/03/2015,2015,03,Winter,DOG,SHIH TZU,FALSE,2,M,FALSE,Brooklyn
323,March 22 2015,22/03/2015,2015,03,Winter,DOG,SHIH TZU,FALSE,7,M,TRUE,Brooklyn
324,March 23 2015,23/03/2015,2015,03,Winter,DOG,BICHON FRISE,FALSE,3,F,TRUE,Other
325,March 23 2015,23/03/2015,2015,03,Winter,DOG,CHIHUAHUA,FALSE,1,M,FALSE,Queens
326,March 23 2015,23/03/2015,2015,03,Winter,DOG,COTON DE TULEAR,FALSE,5,M,FALSE,Queens
327,March 23 2015,23/03/2015,2015,03,Winter,DOG,NORFOLK TERRIER,FALSE,2,M,FALSE,Manhattan
328,March 23 2015,23/03/2015,2015,03,Winter,DOG,POINTER MIX,TRUE,10,M,TRUE,Bronx
329,March 24 2015,24/03/2015,2015,03,Winter,DOG,BOXER MIX,TRUE,8,M,TRUE,Brooklyn
330,March 24 2015,24/03/2015,2015,03,Winter,DOG,MIXED,TRUE,1,F,TRUE,Queens
331,March 24 2015,24/03/2015,2015,03,Winter,DOG,POODLE,FALSE,0,F,FALSE,Queens
332,March 24 2015,24/03/2015,2015,03,Winter,DOG,SHIH TZU,FALSE,1,M,TRUE,Manhattan
333,March 25 2015,25/03/2015,2015,03,Winter,DOG,AMERICAN BULLDOG MIX,TRUE,1,F,FALSE,Staten Island
334,March 25 2015,25/03/2015,2015,03,Winter,DOG,COCKER SPANIEL,FALSE,15,M,TRUE,Staten Island
335,March 25 2015,25/03/2015,2015,03,Winter,DOG,MALTESE,FALSE,3,F,FALSE,Manhattan
336,March 25 2015,25/03/2015,2015,03,Winter,DOG,SHIH TZU,FALSE,10,M,FALSE,Manhattan
337,March 25 2015,25/03/2015,2015,03,Winter,DOG,TERRIER,FALSE,5,M,FALSE,Brooklyn
338,March 25 2015,25/03/2015,2015,03,Winter,DOG,YORKIE,FALSE,4,M,TRUE,Staten Island
339,March 26 2015,26/03/2015,2015,03,Winter,DOG,BULL DOG,FALSE,10,M,FALSE,Manhattan
340,March 26 2015,26/03/2015,2015,03,Winter,DOG,JINDO DOG,FALSE,3,M,TRUE,Queens
341,March 26 2015,26/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,1,F,FALSE,Manhattan
342,March 26 2015,26/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,2,F,TRUE,Queens
343,March 26 2015,26/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,3,M,FALSE,Queens
344,March 26 2015,26/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,4,F,FALSE,Bronx
345,March 26 2015,26/03/2015,2015,03,Winter,DOG,ROTTWEILER,FALSE,10,F,TRUE,Bronx
346,March 26 2015,26/03/2015,2015,03,Winter,DOG,SIBERIAN HUSKY,FALSE,3,M,TRUE,Queens
347,March 27 2015,27/03/2015,2015,03,Winter,DOG,BOXER MIX,TRUE,5,F,FALSE,Brooklyn
348,March 27 2015,27/03/2015,2015,03,Winter,DOG,GERMAN SHEPHERD,FALSE,10,M,FALSE,Queens
349,March 28 2015,28/03/2015,2015,03,Winter,DOG,DACHSCHUND,FALSE,4,M,TRUE,Brooklyn
350,March 29 2015,29/03/2015,2015,03,Winter,DOG,DOBERMAN,FALSE,4,M,TRUE,Staten Island
351,March 29 2015,29/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,1,M,FALSE,Brooklyn
352,March 29 2015,29/03/2015,2015,03,Winter,DOG,POODLE,FALSE,4,M,TRUE,Queens
353,March 30 2015,30/03/2015,2015,03,Winter,DOG,BULL DOG FRENCH,FALSE,4,F,TRUE,Bronx
354,March 30 2015,30/03/2015,2015,03,Winter,DOG,CHIHUAHUA,FALSE,10,M,FALSE,Queens
355,March 31 2015,31/03/2015,2015,03,Winter,DOG,CHIHUAHUA,FALSE,3,M,FALSE,Manhattan
356,March 31 2015,31/03/2015,2015,03,Winter,DOG,COCKER SPANIEL,FALSE,3,F,FALSE,Brooklyn
357,March 31 2015,31/03/2015,2015,03,Winter,DOG,DACHSCHUND,FALSE,2,M,TRUE,Manhattan
358,March 31 2015,31/03/2015,2015,03,Winter,DOG,DANDIE DINMONT,FALSE,1,M,FALSE,Manhattan
359,March 31 2015,31/03/2015,2015,03,Winter,DOG,LABRADOR,FALSE,4,M,FALSE,Staten Island
360,March 31 2015,31/03/2015,2015,03,Winter,DOG,LHASA APSO,FALSE,4,F,TRUE,Bronx
361,March 31 2015,31/03/2015,2015,03,Winter,DOG,PIT BULL,FALSE,1,F,FALSE,Bronx
362,March 31 2015,31/03/2015,2015,03,Winter,DOG,PIT BULL MIX,TRUE,5,F,TRUE,Brooklyn
363,March 31 2015,31/03/2015,2015,03,Winter,DOG,POODLE,FALSE,4,M,FALSE,Queens
364,March 31 2015,31/03/2015,2015,03,Winter,DOG,YORKSHIRE TERRIER,FALSE,4,M,FALSE,Manhattan
365,April 01 2015,01/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,1,F,FALSE,Manhattan
366,April 01 2015,01/04/2015,2015,04,Spring,DOG,BASENJI MIX,TRUE,10,M,TRUE,Manhattan
367,April 01 2015,01/04/2015,2015,04,Spring,DOG,BICHON FRISE,FALSE,1,F,TRUE,Manhattan
368,April 01 2015,01/04/2015,2015,04,Spring,DOG,BULL TERRIER,FALSE,1,M,FALSE,Brooklyn
369,April 01 2015,01/04/2015,2015,04,Spring,DOG,CHIHUAHUA MIX,TRUE,8,M,TRUE,Bronx
370,April 01 2015,01/04/2015,2015,04,Spring,DOG,LHASA APSO,FALSE,7,M,TRUE,Manhattan
371,April 02 2015,02/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,2,M,FALSE,Manhattan
372,April 02 2015,02/04/2015,2015,04,Spring,DOG,AMERICAN STAFFORD TERRIER,FALSE,3,M,FALSE,Queens
373,April 02 2015,02/04/2015,2015,04,Spring,DOG,BEAGLE,FALSE,11,M,TRUE,Queens
374,April 02 2015,02/04/2015,2015,04,Spring,DOG,BRUSSELS GRIFFON,FALSE,1,F,FALSE,Staten Island
375,April 02 2015,02/04/2015,2015,04,Spring,DOG,MALTESE MIX,TRUE,10,M,TRUE,Other
376,April 02 2015,02/04/2015,2015,04,Spring,DOG,MINI PINSCHER MIX,TRUE,2,M,FALSE,Bronx
377,April 02 2015,02/04/2015,2015,04,Spring,DOG,POODLE,FALSE,1,M,FALSE,Queens
378,April 02 2015,02/04/2015,2015,04,Spring,DOG,SHIBA INU,FALSE,6,M,TRUE,Staten Island
379,April 03 2015,03/04/2015,2015,04,Spring,DOG,BOXER MIX,TRUE,6,F,TRUE,Brooklyn
380,April 03 2015,03/04/2015,2015,04,Spring,DOG,YORKSHIRE TERRIER,FALSE,6,M,TRUE,Brooklyn
381,April 03 2015,03/04/2015,2015,04,Spring,DOG,YORKSHIRE TERRIER,FALSE,12,F,TRUE,Staten Island
382,April 04 2015,04/04/2015,2015,04,Spring,DOG,AUSTRALIAN SHEPHERD,FALSE,5,M,TRUE,Bronx
383,April 04 2015,04/04/2015,2015,04,Spring,DOG,CHIHUAHUA,FALSE,5,M,FALSE,Manhattan
384,April 04 2015,04/04/2015,2015,04,Spring,DOG,GERMAN SHEPHERD,FALSE,2,M,TRUE,Manhattan
385,April 04 2015,04/04/2015,2015,04,Spring,DOG,LABRADOR,FALSE,1,F,TRUE,Staten Island
386,April 04 2015,04/04/2015,2015,04,Spring,DOG,MALTESE MIX,TRUE,3,M,FALSE,Staten Island
387,April 04 2015,04/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,2,M,FALSE,Manhattan
388,April 04 2015,04/04/2015,2015,04,Spring,DOG,SHIBA INU,FALSE,1,M,TRUE,Manhattan
389,April 05 2015,05/04/2015,2015,04,Spring,DOG,JACK RUSS,FALSE,6,M,FALSE,Manhattan
390,April 05 2015,05/04/2015,2015,04,Spring,DOG,LABRADOR MIX,TRUE,3,M,FALSE,Manhattan
391,April 05 2015,05/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,4,F,FALSE,Manhattan
392,April 05 2015,05/04/2015,2015,04,Spring,DOG,SHEEP DOG MIX,TRUE,3,M,FALSE,Staten Island
393,April 05 2015,05/04/2015,2015,04,Spring,DOG,SHIH TZU,FALSE,6,M,TRUE,Manhattan
394,April 05 2015,05/04/2015,2015,04,Spring,DOG,SIBERIAN HUSKY,FALSE,15,F,FALSE,Queens
395,April 05 2015,05/04/2015,2015,04,Spring,DOG,YORKSHIRE TERRIER,FALSE,5,F,TRUE,Bronx
396,April 06 2015,06/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,4,F,TRUE,Brooklyn
397,April 06 2015,06/04/2015,2015,04,Spring,DOG,BULL DOG,FALSE,1,M,FALSE,Brooklyn
398,April 06 2015,06/04/2015,2015,04,Spring,DOG,CHIHUAHUA MIX,TRUE,0,M,FALSE,Brooklyn
399,April 06 2015,06/04/2015,2015,04,Spring,DOG,NORFOLK TERRIER,FALSE,9,M,FALSE,Other
400,April 06 2015,06/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,1,M,FALSE,Manhattan
401,April 06 2015,06/04/2015,2015,04,Spring,DOG,POODLE,FALSE,2,M,FALSE,Brooklyn
402,April 06 2015,06/04/2015,2015,04,Spring,DOG,SHEEP DOG MIX,TRUE,2,M,TRUE,Staten Island
403,April 06 2015,06/04/2015,2015,04,Spring,DOG,YORKSHIRE TERRIER,FALSE,4,M,TRUE,Queens
404,April 06 2015,06/04/2015,2015,04,Spring,DOG,YORKSHIRE TERRIER,FALSE,6,F,FALSE,Brooklyn
405,April 07 2015,07/04/2015,2015,04,Spring,DOG,BELGIAN MALINOIS,FALSE,3,M,TRUE,Manhattan
406,April 07 2015,07/04/2015,2015,04,Spring,DOG,MASTIFF,FALSE,5,F,TRUE,Other
407,April 08 2015,08/04/2015,2015,04,Spring,DOG,CATAHOULA,FALSE,1,M,TRUE,Brooklyn
408,April 08 2015,08/04/2015,2015,04,Spring,DOG,CHIHUAHUA,FALSE,5,M,TRUE,Manhattan
409,April 08 2015,08/04/2015,2015,04,Spring,DOG,GOLDEN RETRIEVER,FALSE,7,F,TRUE,Staten Island
410,April 08 2015,08/04/2015,2015,04,Spring,DOG,HUSKY MIX,TRUE,4,M,TRUE,Brooklyn
411,April 08 2015,08/04/2015,2015,04,Spring,DOG,HUSKY MIX,TRUE,4,M,TRUE,Brooklyn
412,April 08 2015,08/04/2015,2015,04,Spring,DOG,LABRADOR MIX,TRUE,7,M,TRUE,Staten Island
413,April 09 2015,09/04/2015,2015,04,Spring,DOG,SHIH TZU,FALSE,2,F,FALSE,Queens
414,April 10 2015,10/04/2015,2015,04,Spring,DOG,AKITA,FALSE,3,M,TRUE,Staten Island
415,April 10 2015,10/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,3,M,TRUE,Brooklyn
416,April 10 2015,10/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,5,M,FALSE,Bronx
417,April 10 2015,10/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,1,M,FALSE,Brooklyn
418,April 10 2015,10/04/2015,2015,04,Spring,DOG,BULL DOG ENGLISH,FALSE,1,M,FALSE,Brooklyn
419,April 10 2015,10/04/2015,2015,04,Spring,DOG,CHIHUAHUA,FALSE,5,M,TRUE,Queens
420,April 10 2015,10/04/2015,2015,04,Spring,DOG,COCKER SPANIEL MIX,TRUE,5,M,TRUE,Brooklyn
421,April 10 2015,10/04/2015,2015,04,Spring,DOG,LABRADOR MIX,TRUE,7,F,TRUE,Queens
422,April 10 2015,10/04/2015,2015,04,Spring,DOG,MALTESE,FALSE,4,M,FALSE,Queens
423,April 10 2015,10/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,1,M,TRUE,Staten Island
424,April 10 2015,10/04/2015,2015,04,Spring,DOG,TERRIER,FALSE,2,M,FALSE,Manhattan
425,April 11 2015,11/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,3,F,TRUE,Brooklyn
426,April 11 2015,11/04/2015,2015,04,Spring,DOG,LABRADOR,FALSE,10,M,FALSE,Manhattan
427,April 11 2015,11/04/2015,2015,04,Spring,DOG,MALTESE,FALSE,13,M,TRUE,Staten Island
428,April 11 2015,11/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,8,M,FALSE,Queens
429,April 12 2015,12/04/2015,2015,04,Spring,DOG,CHIHUAHUA,FALSE,9,F,TRUE,Brooklyn
430,April 12 2015,12/04/2015,2015,04,Spring,DOG,GERMAN SHEPHERD,FALSE,11,F,TRUE,Brooklyn
431,April 12 2015,12/04/2015,2015,04,Spring,DOG,JACK RUSS,FALSE,1,M,FALSE,Bronx
432,April 12 2015,12/04/2015,2015,04,Spring,DOG,JACK RUSS,FALSE,2,M,FALSE,Other
433,April 12 2015,12/04/2015,2015,04,Spring,DOG,MALTESE,FALSE,2,M,FALSE,Queens
434,April 12 2015,12/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,3,M,FALSE,Manhattan
435,April 12 2015,12/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,3,M,FALSE,Manhattan
436,April 12 2015,12/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,3,F,TRUE,Queens
437,April 12 2015,12/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,11,M,FALSE,Queens
438,April 12 2015,12/04/2015,2015,04,Spring,DOG,SHIH TZU,FALSE,2,M,FALSE,Bronx
439,April 13 2015,13/04/2015,2015,04,Spring,DOG,CHIHUAHUA,FALSE,1,M,FALSE,Brooklyn
440,April 13 2015,13/04/2015,2015,04,Spring,DOG,MALTESE,FALSE,14,M,FALSE,Queens
441,April 13 2015,13/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,2,M,FALSE,Bronx
442,April 13 2015,13/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,4,M,TRUE,Queens
443,April 13 2015,13/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,9,M,FALSE,Brooklyn
444,April 14 2015,14/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,2,F,TRUE,Brooklyn
445,April 14 2015,14/04/2015,2015,04,Spring,DOG,BEAGLE MIX,TRUE,19,M,FALSE,Brooklyn
446,April 14 2015,14/04/2015,2015,04,Spring,DOG,TERRIER MIX,TRUE,1,M,TRUE,Queens
447,April 14 2015,14/04/2015,2015,04,Spring,DOG,UNKNOWN,FALSE,2,M,FALSE,Manhattan
448,April 14 2015,14/04/2015,2015,04,Spring,DOG,YORKSHIRE TERRIER MIX,TRUE,6,M,TRUE,Bronx
449,April 15 2015,15/04/2015,2015,04,Spring,DOG,MALTESE MIX,TRUE,3,M,FALSE,Manhattan
450,April 15 2015,15/04/2015,2015,04,Spring,DOG,YORKSHIRE TERRIER,FALSE,12,F,TRUE,Manhattan
451,April 16 2015,16/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,1,F,FALSE,Brooklyn
452,April 16 2015,16/04/2015,2015,04,Spring,DOG,BULL DOG ENGLISH,FALSE,2,F,TRUE,Queens
453,April 16 2015,16/04/2015,2015,04,Spring,DOG,LABRADOR MIX,TRUE,2,F,TRUE,Manhattan
454,April 16 2015,16/04/2015,2015,04,Spring,DOG,MIXED,TRUE,6,M,FALSE,Other
455,April 16 2015,16/04/2015,2015,04,Spring,DOG,ROTTWEILER,FALSE,1,M,TRUE,Brooklyn
456,April 16 2015,16/04/2015,2015,04,Spring,DOG,SHIH TZU,FALSE,1,M,TRUE,Bronx
457,April 17 2015,17/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,3,M,FALSE,Brooklyn
458,April 17 2015,17/04/2015,2015,04,Spring,DOG,BEAGLE MIX,TRUE,4,M,TRUE,Brooklyn
459,April 17 2015,17/04/2015,2015,04,Spring,DOG,BORDER TERRIER,FALSE,3,M,TRUE,Brooklyn
460,April 17 2015,17/04/2015,2015,04,Spring,DOG,LABRADOR,FALSE,12,M,FALSE,Staten Island
461,April 17 2015,17/04/2015,2015,04,Spring,DOG,LABRADOR MIX,TRUE,7,M,FALSE,Queens
462,April 17 2015,17/04/2015,2015,04,Spring,DOG,SHIH TZU,FALSE,9,M,FALSE,Queens
463,April 17 2015,17/04/2015,2015,04,Spring,DOG,TERRIER,FALSE,1,M,TRUE,Queens
464,April 18 2015,18/04/2015,2015,04,Spring,DOG,CHOW CHOW,FALSE,3,F,FALSE,Queens
465,April 18 2015,18/04/2015,2015,04,Spring,DOG,COCKAPOO,FALSE,8,M,TRUE,Staten Island
466,April 18 2015,18/04/2015,2015,04,Spring,DOG,GERMAN SHEPHERD,FALSE,3,M,TRUE,Queens
467,April 18 2015,18/04/2015,2015,04,Spring,DOG,MIXED,TRUE,6,M,TRUE,Manhattan
468,April 18 2015,18/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,6,F,FALSE,Queens
469,April 18 2015,18/04/2015,2015,04,Spring,DOG,POINTER,FALSE,10,M,TRUE,Bronx
470,April 19 2015,19/04/2015,2015,04,Spring,DOG,AMERICAN PITBULL MIX,TRUE,5,M,TRUE,Brooklyn
471,April 19 2015,19/04/2015,2015,04,Spring,DOG,BOXER MIX,TRUE,6,M,TRUE,Manhattan
472,April 19 2015,19/04/2015,2015,04,Spring,DOG,GERMAN SHEPHERD MIX,TRUE,15,F,TRUE,Brooklyn
473,April 19 2015,19/04/2015,2015,04,Spring,DOG,ITALIAN MASTIFF,FALSE,3,F,FALSE,Brooklyn
474,April 19 2015,19/04/2015,2015,04,Spring,DOG,LHASA APSO,FALSE,2,M,FALSE,Manhattan
475,April 19 2015,19/04/2015,2015,04,Spring,DOG,MIXED,TRUE,0,F,FALSE,Staten Island
476,April 19 2015,19/04/2015,2015,04,Spring,DOG,PIT BULL,FALSE,1,F,TRUE,Other
